mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,label
-54.08689,2.1855164,-43.186142,-25.630796,-28.370182,9.276162,-20.421064,1.985294,-10.1950655,2.7136412,-3.8361087,3.4314322,10.172959,8.369457,-2.137656,-3.42823,-5.4515376,0.23412494,discomfort
-313.78333,38.34944,-11.544118,-5.642265,-17.619434,-17.208094,-17.817476,-14.031712,-12.570871,-9.249704,-13.087007,-16.487091,-7.125236,-8.950582,-5.919412,-8.57054,-2.9127827,-1.3806218,discomfort
196.97768,0.0885326,-0.65792686,-2.5411215,-2.5829065,-0.94626,0.8419911,1.3917991,1.5202723,0.47230208,-0.3794076,-1.1530977,-1.3789341,-0.26940817,0.21824098,-0.044589415,0.5430713,-0.013811652,discomfort
-409.79263,80.6585,0.20143266,-12.265512,-11.6122675,-1.1455908,-15.715313,-3.876488,-13.404863,0.39356408,-7.8866005,1.1214081,-11.679228,-6.2643514,-13.165302,-9.012532,-13.503652,-11.68467,discomfort
-58.329266,1.0508215,-47.17047,-26.98708,-15.120157,2.5165458,-15.960263,1.2522902,-6.628139,4.349774,0.35618895,14.648315,4.618764,-3.8887167,-5.820424,-3.1841025,-2.265124,-6.8937745,discomfort
-423.22067,90.74446,2.1701152,0.34675524,-24.93839,9.7852545,-19.416262,-1.0105414,-13.97039,-2.9835567,-7.773099,-2.135235,-0.46628067,-6.847813,-5.72719,-10.375308,-7.7015452,-11.163359,discomfort
-366.27283,-10.2150755,-20.34478,-10.367253,-15.470763,15.453106,-20.729942,1.0543195,-14.680024,-3.9932928,-9.939948,3.4260142,1.9442207,0.69442666,-7.699766,-2.8413835,-9.090641,-2.579918,discomfort
-338.93393,122.185486,-56.071136,11.077106,-20.960796,-14.802668,-3.4991028,-1.9097737,-11.264532,-15.4790945,-9.731428,6.37689,5.8130555,-2.4453726,-10.016292,-10.768695,-9.302803,-12.669402,discomfort
-222.48099,106.59268,-2.4459941,7.3579707,-19.878786,2.5730991,-10.899931,11.729694,-12.49825,3.4516745,-14.000093,0.6060932,-9.1157255,-4.2153,-10.588123,-12.566606,-7.8150268,-11.519174,discomfort
198.82317,-1.5939537,-0.32505694,0.27826074,-0.14245869,-0.55363566,-0.6818234,-0.30408823,0.64809126,0.44691706,-0.36378878,0.9920268,0.6079798,-0.63121927,-0.8236669,-0.3213741,0.053208016,0.5299733,discomfort
-92.71485,19.822575,-47.350857,-30.2452,-21.855501,-8.129132,-14.099008,-8.989731,-17.492731,-0.1525608,7.399753,7.691877,-6.3981676,-2.3684185,-6.2943916,-0.86372817,-1.7752764,-2.5270195,discomfort
-497.30774,71.76353,0.50262624,28.114859,-2.2694857,11.205662,-0.8390579,1.6254438,-0.60523313,-1.1389371,-4.4101124,-6.353928,4.5709586,8.187067,1.4799111,-3.7830482,-10.511493,-3.2205439,discomfort
-377.77667,9.488877,-21.653849,-4.011549,-18.677958,13.912371,-7.5997324,-4.455544,-5.0746217,-7.1049104,-5.728996,-5.594102,0.60157835,5.686553,-0.26953584,-1.188107,-3.6893485,-5.762901,discomfort
-371.84717,57.312584,-40.414093,-14.429986,-24.145372,13.0869465,-15.819898,-3.628553,-18.999477,-10.692432,-10.185353,4.6359434,5.5167418,4.6992974,-2.8621566,-2.530323,-3.4853485,-3.2700193,discomfort
-227.52522,112.90516,-6.790363,3.967577,-17.96905,1.408536,-6.49525,7.566936,-12.251901,0.5956724,-12.954636,0.6456571,-11.760935,-5.2975245,-15.88883,-8.666562,-11.285367,-11.379742,discomfort
-150.8699,-19.797176,-5.59755,0.04922964,-9.170202,1.0863078,-15.891971,-2.9505603,1.9549286,0.3212455,-9.142362,-3.4683235,-12.40808,-0.7809934,-8.525477,0.32876796,-2.887862,-0.12427864,discomfort
-293.53226,100.38007,-58.373486,1.4561545,-40.30678,-22.65535,-5.276889,-6.9942546,-1.9810133,-6.643415,-18.037796,-5.967915,-0.43914965,2.4537497,2.775153,-8.246499,-11.12144,-3.352005,discomfort
-148.59508,42.491203,-32.341225,-23.907604,-39.212135,1.252049,-12.047697,-7.760759,-6.537731,-6.657552,-3.7168407,-3.8453948,1.3963023,9.689604,2.8906832,0.27607673,-8.546276,-4.9938602,discomfort
197.83485,-0.51979816,0.6106801,-1.0323302,-1.0296284,-0.7658914,-0.044509817,0.5223203,0.29413676,0.19074585,0.20615558,0.14553726,0.31707248,-0.25256535,0.5228134,0.94144356,0.24241821,-0.065808535,discomfort
-319.89197,42.359875,-10.909018,-1.2836475,-16.484575,-15.732992,-19.116278,-13.2136545,-14.481513,-8.836917,-9.011031,-16.06568,-11.247119,-9.46964,-5.895687,-8.017526,-7.059894,-2.511991,discomfort
197.55128,-1.3273139,0.7964269,0.25645718,-0.06272306,-0.747948,-0.6668789,-0.20930584,0.27937192,0.32194212,-0.5292931,0.28850552,0.6589065,0.34302238,0.4063052,0.08635773,-0.23030713,-0.31626847,discomfort
-258.78903,20.426039,-22.67893,-21.665112,-19.26267,-7.414691,-17.792994,-12.427676,-8.581735,-9.307121,-2.505871,-5.315028,-8.121455,-7.153151,-1.9462074,-2.5485063,-6.640391,-0.18934858,discomfort
-415.98914,82.61309,7.484904,3.9459765,-27.080711,10.001171,-17.231173,-1.5277988,-12.131386,-5.606013,-5.5232515,-6.887435,1.9449614,-4.886657,-4.362515,-7.510444,-9.349428,-6.637971,discomfort
-124.06234,-1.7039567,-52.445347,-22.836477,-18.050682,7.01441,-20.783407,4.6535316,-23.017466,-2.2221017,-7.7059455,-2.44545,7.952504,5.895201,-2.3013344,-2.3307436,-0.22918288,1.6729399,discomfort
-208.64082,-28.164581,-59.1264,-10.630728,-19.886158,18.04429,-23.95735,13.9511385,-15.480292,-11.093403,-3.4985397,1.6541507,-0.07978607,12.4519005,-2.4139771,-8.319503,-2.356618,-5.189252,discomfort
-179.00218,43.318295,-40.442314,-27.856445,-21.477291,6.146873,-14.882096,-4.5102115,-14.207886,-9.703121,-11.437237,3.1404648,16.475546,11.026826,-9.286706,-14.308094,-5.289399,-1.0426575,discomfort
199.32542,0.1313133,-0.721487,-0.9212334,-0.30993372,-0.28230608,-0.9456187,-0.69696623,-0.15767024,-0.23422132,0.35383806,1.0741435,1.4391066,0.515463,-0.27963746,-0.29444447,-0.33304828,-1.0733097,discomfort
-223.30367,44.107594,-24.410486,-17.08477,-13.025948,-22.35764,-28.762798,-23.357517,-15.531251,-11.777351,-4.8237114,-5.028905,-0.29831937,-8.007454,-9.654388,-8.014452,-7.894182,-7.055221,discomfort
-222.32118,47.69841,-14.204706,-16.14101,-16.002705,-6.5318074,-27.3066,-18.704126,-25.898952,-13.571669,-17.019886,-4.2399106,-11.7137375,0.74184054,-4.171741,-3.3822534,-9.593935,-6.9605813,discomfort
-171.97078,37.53313,-41.89399,-27.817993,-15.233214,4.7069016,-14.254618,-6.9451904,-15.202148,-9.4218235,-5.115438,12.760477,15.51071,-4.0552177,-17.627802,-8.497899,-0.6153013,-6.455092,discomfort
-332.55896,56.802452,-10.861601,6.4106836,-11.645541,-7.539212,-16.439062,-11.7782955,-12.8327265,-12.153094,-11.8128395,-4.522126,-8.969529,-10.172339,-9.823127,-12.458078,-4.591858,-7.4172764,discomfort
-94.63072,22.280434,-54.68535,-26.768238,-17.807724,-8.078114,-14.460699,-11.541565,-8.42004,10.36357,7.2128596,-5.055388,-6.203214,-2.0566638,-3.64438,-0.19248451,-3.448176,2.7491703,discomfort
197.32213,-1.6770597,0.42896,0.6354589,0.4305222,0.44085193,0.5834661,-0.18162501,-0.25071445,-0.079208285,-0.980039,-0.25364518,-0.27270365,-0.08589044,0.47776186,0.22138284,-0.081672154,0.14725623,discomfort
-352.65015,134.27702,-51.10546,8.52781,-13.101512,-17.03935,-10.09835,-1.0670034,-3.6939774,-8.969364,-16.14111,-9.329441,2.7433186,7.235334,1.8995646,-5.4970756,-9.12042,-7.3736777,discomfort
-173.24757,36.703716,-32.522823,-27.859995,-25.354383,7.2479315,-13.135078,-3.7510362,-12.4706335,-8.5147295,-12.7565975,-5.494614,7.7498517,18.415491,3.7474787,-10.05908,-13.525459,-2.679352,discomfort
-149.15672,-11.77067,-21.44488,-9.719736,-10.356516,3.5454595,-10.622263,-3.8730295,-8.362363,1.653179,-14.820686,3.0467863,8.083809,12.510686,-3.63103,-4.3373375,-2.627314,2.8653004,discomfort
-38.72674,49.748566,-44.012558,14.895481,-16.704216,19.720482,-22.028612,-11.956495,-23.926373,-10.423436,-2.8937886,1.6167994,-18.075085,-13.508138,-13.160562,-5.0386286,-12.094547,-10.003264,discomfort
-256.92883,120.10927,-66.336,2.277684,-42.997707,-23.339315,-2.3221667,-5.8794804,-1.8593752,-2.375475,-16.826765,-4.750283,-5.760448,-1.3932614,5.000071,-5.4103045,-11.550672,-3.1672344,discomfort
-275.4653,133.93198,-53.969254,0.658588,-30.385685,-28.78832,-12.723782,-1.9017686,-5.959852,1.3822567,-3.3444338,-14.267718,-3.4112017,-7.5736804,-4.4482293,8.063402,-1.9374049,-6.787703,discomfort
197.39923,-1.9823678,0.6378982,0.08488814,-0.123697564,0.2709322,0.23565261,0.24477056,0.54934984,0.8234938,-0.16476698,0.06516626,-0.26824084,-0.24249639,-0.4731222,-0.28590176,0.056680888,-0.043532312,discomfort
-266.50757,26.314043,-20.384695,-17.065563,-23.132257,-5.391935,-17.096142,-12.93127,-10.5736475,-9.239097,-7.285398,-0.39961132,-6.742881,-8.978868,-7.6105037,-1.09514,-2.601786,-6.425564,discomfort
197.49373,-1.416624,0.9079286,0.53850085,-0.09382319,-0.26858416,0.1721931,0.3596053,0.111250564,-0.51674163,0.28058353,0.8354372,-0.17028385,0.066448234,-0.17339377,0.47995818,-0.04847159,0.76722133,discomfort
-113.416,-17.937687,-52.24598,-23.484398,-14.858339,5.49474,-22.988178,4.239465,-28.165176,5.447281,-12.29732,7.0339804,6.8785353,0.5629594,-4.742115,-0.59830505,0.64611727,-5.2424564,discomfort
197.29619,-1.6407375,0.44989443,-0.2657697,-0.5495165,-0.20187241,-0.3201032,-0.30949435,0.04284093,-0.0313087,0.33770165,0.49545875,-0.046009343,0.3093423,0.53494865,0.5020805,-0.8011551,-0.72228974,discomfort
-151.32701,39.309826,-45.87789,-12.443056,-37.649216,-6.5657163,-3.2120378,-7.2742305,-0.08523725,2.608939,-13.056904,-4.674004,-11.347644,-7.098445,-5.969485,-0.83095974,-2.1734993,0.5055924,discomfort
197.26953,-1.5615782,0.6883594,0.13944118,-0.33819583,-0.3709183,0.5619061,0.6206395,0.08887538,0.09407398,-0.2091959,-0.044963427,0.17837591,0.22009915,0.35063997,0.5997645,0.19621623,0.33653662,discomfort
-217.80484,-12.168272,-61.14405,-9.595317,-23.032486,18.194399,-19.89156,8.302519,-5.797914,-12.956489,-7.668413,1.1345067,-4.132366,8.707499,7.5953426,-4.4775662,-5.6432986,-0.93111044,discomfort
-350.01144,46.81659,-35.309544,-15.865018,-23.615362,-1.2179205,-17.315453,-11.575894,-15.851026,-13.471984,-14.126578,-13.597199,-10.926704,-9.822477,-8.888274,-7.1504483,-2.116764,-3.595466,discomfort
-422.99222,106.55254,-27.649376,6.9597597,-11.017357,-13.697442,-10.69233,9.141492,0.74325526,-10.615111,-11.700104,-9.825088,-10.805082,-10.298711,-5.4752116,-5.4792447,-10.44203,-6.769865,discomfort
-50.90508,65.65971,-38.109974,10.35723,-12.006396,13.448146,-1.6666837,-10.140548,-14.326331,-16.342648,-13.090046,2.2007263,2.2493148,-8.78478,-10.852105,-13.902857,-3.0650778,-8.640586,discomfort
-201.6193,47.33252,-13.097412,12.523351,-10.580163,-1.4913057,1.9652588,-9.92237,-17.315464,-8.881993,-16.589407,-6.3932524,0.87315017,-6.685006,-5.3949013,-11.459473,-6.805294,-5.79551,discomfort
196.78575,-2.504748,1.0485283,0.20432937,-0.1699403,0.06352838,-0.18032433,0.067440614,-0.13234693,0.12326501,0.41267216,0.31435752,-0.30028763,-0.2891848,-0.37023145,0.03737348,-0.07789964,0.03827901,discomfort
-360.9741,101.45479,-54.19204,11.089269,-4.4152436,-16.562546,-9.532223,3.105077,-5.860726,-10.071422,-11.18338,-12.269045,-9.436049,-4.3182216,-2.4905858,-9.748042,-10.956997,-2.9265168,discomfort
199.85945,-0.2955331,-3.296296,-1.2565422,-0.05544329,0.33577222,0.75165135,-0.37512237,-1.2006452,0.6842414,1.8330094,1.4583995,-0.3011599,-0.90169466,-0.28760073,-0.054045547,-0.58661526,0.04475152,discomfort
-272.93353,132.11127,-54.646263,0.54346955,-31.4537,-28.8866,-11.306497,-2.7061298,-4.9636097,1.0056319,-4.597003,-13.500474,-3.9856045,-7.462991,-3.4380174,8.205477,-3.0957382,-7.8157806,discomfort
197.46921,-1.3380941,0.79119265,0.6146009,-0.41995937,-0.5425482,0.27123275,1.0515226,0.52578956,-0.39347318,-0.45554882,-0.040218808,-0.092269585,-0.020575069,-0.3176121,0.24171448,0.54583013,-0.15392955,discomfort
-304.801,111.39827,-54.70023,2.00112,-34.551537,-25.91846,-8.239295,-7.5011563,-1.2662508,-2.7229269,-13.179044,-12.257353,-4.004402,0.45787546,4.199678,1.2508655,-9.531503,-7.7197466,discomfort
-133.46461,22.432848,-42.64059,-35.609615,-19.421406,1.7050948,-17.858084,-1.7769153,-9.08503,2.8760824,1.7937232,11.208493,-1.4857224,-7.890963,-7.437128,-3.671272,-2.0922925,-7.436519,discomfort
-368.3141,-7.3525624,-20.048342,-10.177755,-5.5127497,6.5185547,-16.881948,-2.505637,-11.966705,-2.596791,-3.4606762,6.7824855,-3.150613,-6.399043,-4.7746286,-7.084296,-4.400641,-6.9578795,discomfort
-374.81158,114.73575,-52.678585,7.10533,0.083733365,-14.283694,-12.5076065,0.6968182,-1.3663936,-8.622689,-9.019526,-11.363125,-11.32477,-7.220126,-2.1502395,-3.3578746,-11.246811,-7.5181556,discomfort
197.34547,-1.6192946,0.46395952,-0.14491104,0.00966724,-0.12242208,0.011457808,-0.32091448,-0.65461,0.117021136,-0.07066986,-0.11517981,-0.06815456,0.39847782,-0.017103482,0.110902436,0.63609785,0.15836479,discomfort
199.0658,-0.1315175,-2.460743,-2.4172301,0.40065375,1.1793358,-0.52751684,-0.85071015,-0.6214056,1.0138775,1.5946577,0.124865554,-0.8937972,-0.6147702,-0.24155149,0.29841036,0.30780992,0.27372697,discomfort
-165.52206,58.108837,-48.91219,-5.8508954,-37.194656,-9.514078,-3.5538836,-5.968425,-2.8744771,5.3575935,-8.367088,-6.194183,-8.36716,-8.280766,-7.619482,-3.2892718,-2.87784,-0.53592354,discomfort
-78.56251,-9.548764,-70.95145,-1.1109014,-16.634153,8.628814,-21.436493,-6.688372,-0.06268539,-0.7181363,4.4430704,-5.997081,-10.875304,-4.3411713,-9.812872,0.41741452,-2.8961701,1.3167275,discomfort
-228.5851,49.86427,-21.438984,-17.524492,-13.715869,-14.5844755,-29.198803,-22.419514,-21.797583,-13.423113,-10.685751,-6.249038,-4.0248094,-0.10639587,-7.3900175,-7.7636104,-8.159152,-6.942095,discomfort
-160.71613,-2.56012,-12.78231,4.021954,-9.899215,2.4585996,-9.975261,-10.027157,-1.6045533,3.9937968,-4.542812,-2.7915955,-6.954164,-8.591272,-2.7285922,-7.798141,-1.0264189,-2.6488242,discomfort
198.13594,-1.9288012,-0.92564976,-0.9386013,-0.076789565,0.86186117,0.1956835,-0.42281428,-1.8317136,0.10148973,0.42467913,1.353501,0.84020525,-0.65123385,-0.38944146,-0.057824362,0.47587526,-0.20183538,discomfort
-59.975834,8.526774,-77.171684,-30.404642,-20.899221,-8.395576,-14.5450735,1.7809168,-21.480795,5.2806253,-2.872682,15.810468,-6.891157,2.2192628,-7.352222,1.2048068,-10.298902,-5.0848475,discomfort
-421.6972,104.21791,-29.777523,6.3691363,-15.028345,-13.380119,-1.0025707,9.04908,-9.891039,-14.074973,-10.819613,-10.363976,-10.816918,-6.445485,-5.8159223,-11.436213,-6.518325,-5.5009184,discomfort
